review_text,is_recommended
"I wanted to love this, but when they say it turns beige, it really does go that dark. It left a line that looked like a bad makeup line around my whole jaw line. The texture feels like I have a sticky, cheap makeup on my face. It looks like you are wearing makeup as well, it gives your skin that sort of thick texture. As for redness, it did the opposite and made my face go slightly orange as well as darken my skin tone unnaturally. So didn’t work, zero stars and made me skin look worse, another zero stars. I’ve used a lot of skin products over the last 20 years and only several I have hated, this is one of them! Made my skin feel like I hadn’t washed it. Returning!",0.0
"I have oily, acne prone skin however this moisturizer left my skin feeling undernourished and tight.",0.0
This has not helped me with reducing melasma/hyperpigmentation at all which is the main reason I bought it. It does do a decent job of making my skin feel soft afterwards. The pump broke after 2 uses so I’ve been digging product out with a little stick since then. I won’t repurchase.,0.0
I’ve noticed a huge change in my skin it’s so much smoother and my acne scars have died down so much they are almost gone. I will continue to buy this product.,1.0
"I have the worst chapped lips, and always have. They would bleed because they were so chapped. This thing is AMAZING. I’ve used it only 2 nights so far, but my lips are barely chapped now. I can’t wait to see what it does for me after a week of use. Well worth every penny!",1.0
"I was so excited to get this product. I started using it as recommended, every other night at first, then switching to every night. While some have claimed that this helped there acne, it only made mine much worse. I know it was this product, as it is the only part of my routine that I had changed. I returned this to Sephora for a refund, and my acne cleared back up. Disappointing that this didn’t work on my skin type, which is hormonal acne around my jaw area. The packaging is great and it smells wonderful though, which is why I give it two stars.",0.0
1.This product is not that green. 2. It does not remove make up.3. It doesn’t clean.I was trying to replace a very effective product by heinish All Clean Balm for something I could purchase locally. But this didn’t work at all!,0.0
"I have the original berry (which I would give 5/5), but recently bought the gummy bear one and I feel the formula is different. I don’t get the same amount of moisture that I did my berry mask. It is still nice, but not outstanding. Not sure if that’s just me- I still like it, but it doesn’t seem to be as stellar as I was expecting. Like others have said, the smell is more an artificial grape scent. It doesn’t last long but it may bother some.",0.0
"I have been using this mask for years! I love the smell, the texture with the rose petals in it and how easy it is to use. This mask makes my skin so soft and I feel it instantly brightens my skin. I love using this before a night out, as it really makes my skin glow.",1.0
"I use this every morning and evening. I have oily to combination skin and it never leaves my face feeling dry or greasy, just perfectly in-between. It has a gel consistency. There’s no exfoliation with this cleanser, so I do a separate exfoliating treatment about twice per week, but I love that this is so gentle yet good enough to remove my makeup. It even removes my eye makeup, but never irritates my eyes. Highly recommend!",1.0
